nces_id,cds_id,fips_code,county_code,District  Name,County Name,school_count,Total Enrollment ,Total Enrollment,enroll_es,enroll_ms,enroll_hs,race_hisp,race_afam,race_white,av,urban,suburban,Rural District,AV Per Student,AV Quintile,frpm_total,FRPM Share,Region Code,Nonwhite share,Black Share,Hispanic  Share,UN_LA,un_la_amount,UN_55,un_55_amount,SAB Unfunded, SAB Unfunded $ ,Bond on 11/2016,Bond $ 11/2016,cds_county,enrollgrowth,enrollgrowth_pct,perschoolpop,Bond Passed 11/2016,Bond Passed $  6/2016,Bond $ 6/2016,Bond Passed 6/2016,Bond Passed $  6/2016,Bond in 2015,Bond $ 2015,Bond Passed 2015,Bond in 2014,Bond $ 2014,Bond Passed 2014,,
604350,69872,6089,45,Bella Vista Elementary,Shasta,2,355,355,287,68,0,30,5,284,309200000,0,0,1,871083,3,226,0.68,3,0.18,0.02,0.08,0,,0,,0,,0,,45,-184,-0.35589942,333,,0,,,0,,,,,,,,
605220,69880,6089,45,Black Butte Union Elementary,Shasta,3,204,204,163,41,0,18,1,161,413700000,0,0,1,2027993,5,138,0.74,3,0.2,0.02,0.06,0,,0,,0,,0,,45,-282,-0.6025641,93,,0,4000000,1,4000000,,,,,,,,
607680,69914,6089,45,Cascade Union Elementary,Shasta,6,1202,1202,926,276,0,255,22,745,911900000,0,1,0,758663,3,1076,0.88,3,0.37,0.02,0.21,0,,0,,0,,1,8900000,45,-617,-0.33441734,307,1,8900000,,,0,,,,,,,,
607770,69922,6089,45,Castle Rock Union Elementary,Shasta,2,,61,50,11,0,10,3,42,46663629,0,0,1,764978,3,56,0.8,3,0.31,0.04,0.19,0,,0,,0,,0,,45,0,0,70,,0,,,0,,,,,,,,
609450,69948,6089,45,Columbia Elementary,Shasta,5,820,820,628,192,0,95,1,638,800000000,0,0,1,975670,3,322,0.38,3,0.23,0.01,0.13,0,,0,,0,,0,,45,31,0.038318913,280,,0,,,0,,,,1,8600000,1,,
609990,69955,6089,45,Cottonwood Union Elementary,Shasta,5,1083,1083,858,225,0,153,13,809,632600000,0,0,0,584128,2,563,0.51,3,0.24,0.01,0.14,0,,0,,0,,0,,45,-164,-0.12954186,367.33334,,0,,,0,,,,,,,,
612810,69971,6089,45,Enterprise Elementary,Shasta,9,3622,3622,2909,713,0,637,63,2127,2417000000,1,0,0,667412,2,2559,0.7,3,0.39,0.02,0.18,0,,0,,0,,0,,45,-407,-0.09958405,408.88889,,0,,,0,,,,,,,,
613470,69989,6089,45,Fall River Joint Unified,Shasta,12,1169,1169,663,174,332,281,4,721,924300000,0,0,0,790678,3,748,0.64,3,0.39,0,0.24,0,,0,,0,,0,,45,-573,-0.32931036,106.09091,,0,,,0,,,,,,,,
614490,69997,6089,45,French Gulch-Whiskeytown Elementary,Shasta,2,,32,28,4,0,5,0,21,34275751,0,0,1,1071117,3,24,0.83,3,0.41,0,0.17,0,,0,,0,,0,,45,-18,-0.38297874,29,,0,,,0,,,,,,,,
614950,75267,6089,45,Gateway Unified,Shasta,13,3853,3853,2232,594,1027,482,80,2745,2309000000,0,1,0,599299,2,2599,0.66,3,0.27,0.02,0.12,0,,0,,0,,0,,45,-355,-0.082885824,327.33334,,0,,,0,,,,,,,,
615690,70003,6089,45,Grant Elementary,Shasta,2,655,655,510,145,0,60,1,519,329200000,0,0,1,502561,2,102,0.16,3,0.21,0,0.09,0,,0,,0,,0,,45,153,0.31874999,633,,0,,,0,,,,,,,,
616570,70011,6089,45,Happy Valley Union Elementary,Shasta,4,537,537,395,142,0,72,11,371,347200000,0,0,1,646595,2,347,0.7,3,0.33,0.01,0.14,0,,0,,0,,0,,45,-281,-0.36211342,165,,0,,,0,,,,1,2450000,1,,
618160,70029,6089,45,"Igo, Ono, Platina Union Elementary",Shasta,3,,57,40,17,0,4,3,42,109700000,0,0,1,1925070,4,52,0.73,3,0.37,0.04,0.14,0,,0,,0,,0,,45,-66,-0.48175183,35.5,,0,,,0,,,,,,,,
618270,70037,6089,45,Indian Springs Elementary,Shasta,2,,16,13,3,0,1,0,8,21631887,0,0,1,1351993,4,6,0.43,3,0.29,0,0.07,0,,0,,0,,0,,45,-31,-0.68888891,14,,0,,,0,,,,,,,,
619200,70045,6089,45,Junction Elementary,Shasta,2,246,246,188,58,0,31,3,193,399100000,0,0,1,1622352,4,81,0.34,3,0.25,0,0.14,0,,0,,0,,0,,45,-333,-0.58115184,240,,0,3500000,1,3500000,,,,,,,,
624930,70052,6089,45,Millville Elementary,Shasta,2,266,266,196,70,0,11,0,229,186200000,0,0,1,700025,2,110,0.46,3,0.17,0,0.05,0,,0,,0,,0,,45,30,0.14423077,238,,0,,,0,,,,,,,,
627040,73700,6089,45,Mountain Union Elementary,Shasta,2,,68,59,9,0,15,0,40,116900000,0,0,1,1718814,4,59,0.89,3,0.45,0,0.23,0,,0,,0,,0,,45,-93,-0.58490568,66,,0,,,0,,,,,,,,
627510,70078,6089,45,North Cow Creek Elementary,Shasta,2,225,225,157,68,0,10,3,188,156800000,0,0,1,696866,2,74,0.3,3,0.16,0.02,0.04,0,,0,,0,,0,,45,-53,-0.17607974,248,,0,,,0,,,,,,,,
627870,70086,6089,45,Oak Run Elementary,Shasta,2,,33,28,5,0,0,0,29,58529594,0,0,1,1773624,4,23,0.85,3,0.11,0,0.04,0,,0,,0,,0,,45,-72,-0.72727275,27,,0,,,0,,,,,,,,
629280,70094,6089,45,Pacheco Union Elementary,Shasta,3,575,575,459,116,0,97,1,445,825000000,0,0,1,1434833,4,353,0.6,3,0.24,0,0.16,0,,0,,0,,0,,45,-254,-0.30274135,292.5,,0,,,0,,,,,,,,
632040,70110,6089,45,Redding Elementary,Shasta,12,3440,3440,2645,715,80,456,65,2462,2855000000,1,0,0,830053,3,2094,0.61,3,0.28,0.02,0.13,0,,0,,0,,0,,45,-168,-0.046383213,287.83334,,0,,,0,,,,,,,,
691037,10454,6089,45,Shasta County Office of Education,Shasta,8,412,412,185,50,177,46,9,318,,1,0,0,,,,,,,,,0,,0,,0,,0,,,,,,,0,,,0,,,,,,,,
636570,70128,6089,45,Shasta Union Elementary,Shasta,2,165,165,153,12,0,21,1,128,194100000,0,0,1,1176204,4,55,0.43,3,0.3,0.02,0.1,0,,0,,0,,0,,45,-142,-0.52592593,128,,0,,,0,,,,,,,,
636600,70136,6089,45,Shasta Union High,Shasta,13,5561,5561,160,331,5070,727,114,3992,8499000000,1,0,0,1528294,4,2150,0.37,3,0.29,0.02,0.13,0,,0,,0,,1,56900000,45,838,0.17063734,479.08334,0,0,,,0,,,,,,,,
642420,70169,6089,45,Whitmore Union Elementary,Shasta,3,,84,50,9,25,15,3,61,96701352,0,0,1,1151207,4,30,0.97,3,0.32,0.06,0.06,0,,0,,0,,0,,45,-9,-0.22499999,31,,0,,,0,,,,,,,,
636780,70177,6091,46,Sierra-Plumas Joint Unified,Sierra,6,372,372,206,57,109,57,2,289,596900000,0,0,1,1604471,4,182,0.48,1,0.22,0.01,0.16,0,,0,,0,,0,,46,-1215,-0.76319093,75.400002,,0,,,0,,,,,,,,
604980,70185,6093,47,Big Springs Union Elementary,Siskiyou,2,137,137,108,29,0,19,0,102,190500000,0,0,1,1390234,4,80,0.6,1,0.35,0,0.2,0,,0,,0,,0,,47,-115,-0.46370968,133,,0,,,0,,,,,,,,
605490,70193,6093,47,Bogus Elementary,Siskiyou,2,,6,6,0,0,0,0,5,54389947,0,0,1,9064991,5,9,1,1,0.22,0,0,0,,0,,0,,0,,47,-15,-0.625,9,,0,,,0,,,,,,,,
606580,73684,6093,47,Butte Valley Unified,Siskiyou,7,302,302,165,49,88,132,3,149,207000000,0,0,1,685513,2,219,0.7,1,0.46,0,0.4,0,,0,,0,,0,,47,-122,-0.27981651,62.799999,,0,,,0,,,,,,,,
606690,70201,6093,47,Butteville Union Elementary,Siskiyou,2,205,205,165,40,0,31,5,133,210100000,0,0,1,1024875,3,111,0.56,1,0.34,0.02,0.15,0,,0,,0,,0,,47,111,1.2613636,199,,0,,,0,,,,,,,,
610980,70227,6093,47,Delphic Elementary,Siskiyou,2,,54,47,7,0,12,1,30,12308959,0,0,1,227944,1,31,0.57,1,0.28,0,0.19,0,,0,,0,,0,,47,13,0.31707317,54,,0,,,0,,,,,,,,
611670,70243,6093,47,Dunsmuir Elementary,Siskiyou,3,,79,63,16,0,16,0,46,140500000,0,0,1,1778836,4,97,0.86,1,0.42,0.01,0.22,0,,0,,0,,0,,47,-208,-0.64797509,56.5,,0,,,0,,,,,,,,
611700,70250,6093,47,Dunsmuir Joint Union High,Siskiyou,4,,55,0,0,55,11,3,37,187200000,0,0,1,3403485,5,49,0.68,1,0.25,0.01,0.18,0,,0,,0,,0,,47,-102,-0.58620691,36,,0,,,0,,,,,,,,
614040,70292,6093,47,Forks of Salmon Elementary,Siskiyou,2,,11,11,0,0,0,0,11,16662989,0,0,1,1514817,4,11,0.92,1,0.08,0,0,0,,0,,0,,0,,47,-2,-0.14285715,12,,0,,,0,,,,,,,,
614970,70318,6093,47,Gazelle Union Elementary,Siskiyou,2,,36,30,6,0,6,2,23,45041360,0,0,1,1251149,4,24,0.8,1,0.3,0.1,0.07,0,,0,,0,,0,,47,-29,-0.49152541,30,,0,,,0,,,,,,,,
616110,70326,6093,47,Grenada Elementary,Siskiyou,3,190,190,140,50,0,15,4,158,78421364,0,0,1,412744,1,109,0.58,1,0.13,0.01,0.06,0,,0,,0,,0,,47,56,0.42748091,187,,0,,,0,,,,,,,,
616530,70334,6093,47,Happy Camp Union Elementary,Siskiyou,2,116,116,88,28,0,16,0,42,55193786,0,0,1,475809,2,83,0.7,1,0.61,0,0.08,0,,0,,0,,0,,47,-104,-0.46636772,119,,0,,,0,,,,,,,,
617620,70359,6093,47,Hornbrook Elementary,Siskiyou,2,,42,38,4,0,2,0,30,79264347,0,0,1,1887246,4,38,0.93,1,0.2,0,0.12,0,,0,,0,,0,,47,-19,-0.31666666,41,,0,,,0,,,,,,,,
619230,70367,6093,47,Junction Elementary,Siskiyou,2,,37,32,5,0,5,0,16,8621053,0,0,1,233001,1,24,0.86,1,0.68,0,0.14,0,,0,,0,,0,,47,-1,-0.034482758,28,,0,,,0,,,,,,,,
619920,70375,6093,47,Klamath River Union Elementary,Siskiyou,2,,9,9,0,0,1,0,2,52829894,0,0,1,5869988,5,13,1,1,0.62,0,0.15,0,,0,,0,,0,,47,-43,-0.76785713,13,,0,,,0,,,,,,,,
621960,70383,6093,47,Little Shasta Elementary,Siskiyou,2,,14,14,0,0,1,0,9,30889718,0,0,1,2206409,5,5,0.36,1,0.29,0,0.14,0,,0,,0,,0,,47,-8,-0.36363637,14,,0,,,0,,,,,,,,
624210,70409,6093,47,McCloud Union Elementary,Siskiyou,2,,66,51,15,0,5,3,57,184300000,0,0,1,2793051,5,52,0.74,1,0.07,0.01,0.06,0,,0,,0,,0,,47,-143,-0.67136151,70,,0,,,0,,,,,,,,
625380,70417,6093,47,Montague Elementary,Siskiyou,3,200,200,163,37,0,27,2,145,107200000,0,0,1,535866,2,131,0.73,1,0.3,0,0.13,0,,0,,0,,0,,47,-79,-0.30620155,89.5,,0,,,0,,,,,,,,
626040,70425,6093,47,Mt. Shasta Union Elementary,Siskiyou,4,517,517,416,101,0,54,14,410,884800000,0,0,0,1711491,4,201,0.4,1,0.23,0.02,0.14,0,,0,,0,,0,,47,-287,-0.36283186,252,,0,,,0,,,,,,,,
600159,76455,6093,47,Scott Valley Unified,Siskiyou,8,658,658,359,100,199,75,9,425,463000000,,,,703652,2,,,,,,,0,,0,,0,,0,,,,,,,0,,,0,,,,,,,,
636240,70458,6093,47,Seiad Elementary,Siskiyou,2,,27,22,5,0,5,0,18,22772686,0,0,1,843433,3,20,0.57,1,0.17,0.06,0.06,0,,0,,0,,0,,47,-1,-0.027777778,35,,0,,,0,,,,,,,,
691038,10470,6093,47,Siskiyou County Office of Education,Siskiyou,4,450,450,198,80,172,58,8,311,,0,0,0,,,,,,,,,0,,0,,0,,0,,,,,,,0,,,0,,,,,,,,
636940,70466,6093,47,Siskiyou Union High,Siskiyou,8,579,579,0,0,579,85,17,373,1765000000,0,0,0,3048448,5,294,0.48,1,0.34,0.04,0.14,0,,0,,0,,0,,47,-373,-0.37791288,122.8,,0,,,0,,,,,,,,
641980,70482,6093,47,Weed Union Elementary,Siskiyou,3,244,244,197,47,0,66,16,115,399200000,0,0,0,1635991,4,207,0.87,1,0.45,0.07,0.22,0,,0,,0,,0,,47,-271,-0.53241652,238,,0,,,0,,,,,,,,
642600,70490,6093,47,Willow Creek Elementary,Siskiyou,2,,39,30,9,0,4,0,29,65517988,0,0,1,1679948,4,32,0.8,1,0.18,0,0.08,0,,0,,0,,0,,47,-48,-0.54545456,40,,0,,,0,,,,,,,,
643380,70508,6093,47,Yreka Union Elementary,Siskiyou,4,984,984,787,197,0,165,1,590,744900000,0,0,0,757049,3,657,0.66,1,0.39,0.01,0.16,0,,0,,0,,0,,47,-280,-0.21978022,331.33334,,0,,,0,,,,,,,,
643410,70516,6093,47,Yreka Union High,Siskiyou,5,670,670,0,0,670,100,2,464,1461000000,0,0,0,2180948,5,382,0.53,1,0.28,0,0.14,0,,0,,0,,0,,47,-280,-0.27972028,360.5,,0,,,0,,,,1,8000000,1,,
604620,70524,6095,48,Benicia Unified,Solano,9,4924,4924,2355,817,1752,871,411,2352,4923000000,0,1,0,999734,3,1076,0.22,7,0.51,0.08,0.18,0,,0,,0,,0,,48,-531,-0.097288385,615.875,,0,,,0,,,,1,49600000,1,,
611280,70532,6095,48,Dixon Unified,Solano,10,3808,3808,1955,600,1253,2097,77,1378,2469000000,0,0,0,648283,2,1824,0.54,7,0.65,0.02,0.58,0,,0,,0,,1,30400000,48,-87,-0.024906958,425.75,1,30400000,,,0,,,,,,,,
613360,70540,6095,48,Fairfield-Suisun Unified,Solano,31,21366,21366,11814,3234,6318,8469,3609,4122,12060000000,1,0,0,564398,2,12711,0.59,7,0.8,0.17,0.39,0,,0,,0,,0,,48,104,0.004843968,719.13336,,0,249000000,1,249000000,,,,,,,,
691122,10488,6095,48,Solano County Office of Education,Solano,5,470,470,130,42,298,139,97,137,,0,1,0,,,,,,,,,0,,0,,0,,0,,,,,,,0,,,0,,,,,,,,
639630,70565,6095,48,Travis Unified,Solano,11,5398,5398,2841,829,1728,1148,669,2189,2046000000,0,0,1,379041,1,,,,,,,0,,0,,0,,0,,,,,,,0,,,0,,,,,,,,
640590,70573,6095,48,Vacaville Unified,Solano,19,12837,12837,6570,1919,4348,4462,805,5796,9177000000,0,1,0,714849,3,5040,0.4,7,0.53,0.07,0.34,0,,0,,0,,0,,48,-2350,-0.15868728,732.88232,,0,,,0,,,,1,194000000,1,,
640740,70581,6095,48,Vallejo City Unified,Solano,28,14996,14996,8595,2182,4219,5555,4468,1274,7707000000,1,0,0,513962,2,10722,0.71,7,0.91,0.3,0.36,0,,0,,0,,0,,48,-4818,-0.24213488,558.51849,,0,,,0,,,,1,239000000,1,,
601890,70599,6097,49,Alexander Valley Union Elementary,Sonoma,2,119,119,119,0,0,40,0,76,622000000,0,0,1,5227209,5,38,0.33,7,0.33,0,0.32,0,,0,,0,,0,,49,1,0.008849558,114,,0,,,0,,,,,,,,
604380,70615,6097,49,Bellevue Union Elementary,Sonoma,6,1872,1872,1796,76,0,1558,30,157,2317000000,0,0,1,1237788,4,1631,0.89,7,0.91,0.02,0.82,0,,0,,0,,0,,49,454,0.33018181,304.83334,,0,,,0,,,,,,,,
604650,70623,6097,49,Bennett Valley Union Elementary,Sonoma,3,1048,1048,1048,0,0,173,18,728,1482000000,1,0,0,1413936,4,193,0.19,7,0.31,0.02,0.17,0,,0,,0,,0,,49,162,0.18409091,521,,0,,,0,,,,,,,,
608700,70649,6097,49,Cinnabar Elementary,Sonoma,3,257,257,209,48,0,169,2,80,339900000,0,1,0,1322522,4,157,0.78,7,0.75,0,0.72,0,,0,,0,,0,,49,-91,-0.31058019,101,,0,,,0,,,,1,2500000,1,,
608970,70656,6097,49,Cloverdale Unified,Sonoma,7,1394,1394,770,182,442,763,4,536,2092000000,0,0,0,1500769,4,882,0.61,7,0.6,0,0.54,0,,0,,0,,0,,49,-188,-0.11533742,240.33333,,0,,,0,,,,,,,,
609940,73882,6097,49,Cotati-Rohnert Park Unified,Sonoma,15,6145,6145,3193,960,1992,2441,121,2795,4785000000,0,1,0,778744,3,2396,0.41,7,0.54,0.02,0.39,0,,0,,0,,1,80000000,49,-2293,-0.2794978,394.06668,1,80000000,,,0,,,,1,80000000,1,,
611610,70672,6097,49,Dunham Elementary,Sonoma,3,201,201,201,0,0,35,0,151,115700000,0,0,1,575459,2,47,0.26,7,0.25,0,0.18,1,1085157,0,,1,"1,085,157",0,,49,20,0.125,90,,0,,,0,,,,,,,,
614010,70680,6097,49,Forestville Union Elementary,Sonoma,3,354,354,267,87,0,99,0,231,951700000,0,0,1,2688456,5,185,0.51,7,0.35,0,0.26,0,,0,,0,,0,,49,-368,-0.50410956,181,,0,,,0,,,,,,,,
614130,70698,6097,49,Fort Ross Elementary,Sonoma,2,,32,25,7,0,10,0,19,189800000,0,0,1,5932142,5,,,,,,,0,,0,,0,,0,,,,,,,0,,,0,,,,,,,,
615150,70706,6097,49,Geyserville Unified,Sonoma,4,253,253,137,31,85,160,1,84,1211000000,0,0,1,4787387,5,173,0.66,7,0.64,0,0.6,0,,0,,0,,0,,49,-184,-0.4107143,66,,0,,,0,,,,,,,,
615840,70714,6097,49,Gravenstein Union Elementary,Sonoma,5,704,704,510,194,0,107,3,507,689900000,0,1,0,979913,3,99,0.14,7,0.26,0,0.15,0,,0,,0,,0,,49,92,0.14862682,237,,0,,,0,,,,,,,,
616320,70722,6097,49,Guerneville Elementary,Sonoma,3,270,270,205,65,0,82,6,165,705600000,0,0,0,2613453,5,179,0.63,7,0.37,0.07,0.26,0,,0,,0,,1,7000000,49,-251,-0.47003746,141.5,1,7000000,,,0,,,,,,,,
616620,70730,6097,49,Harmony Union Elementary,Sonoma,4,714,714,414,115,185,139,15,496,834600000,1,0,0,1168856,4,346,0.48,7,0.32,0.02,0.21,0,,0,,0,,0,,49,161,0.28546098,241.66667,,0,,,0,,,,,,,,
600044,75390,6097,49,Healdsburg Unified,Sonoma,6,1650,1650,743,278,629,1027,11,567,4177000000,0,1,0,2531392,5,1014,0.58,7,0.66,0.01,0.63,0,,0,,0,,1,67000000,49,-1224,-0.41351351,289.33334,1,67000000,,,0,,,,,,,,
617580,70763,6097,49,Horicon Elementary,Sonoma,2,,61,47,14,0,44,0,14,1114000000,0,0,1,18300000,5,57,0.86,7,0.71,0,0.64,0,,0,,0,,0,,49,-24,-0.26666668,66,,0,,,0,,,,,,,,
632340,70888,6097,49,Kashia Elementary,Sonoma,2,,16,14,2,0,0,0,0,,0,0,1,,,,,,,,,0,,0,,0,,0,,,,,,,0,,,0,,,,,,,,
619410,70789,6097,49,Kenwood,Sonoma,2,150,150,150,0,0,14,3,117,1250000000,0,0,1,8332792,5,,,,,,,0,,0,,0,,0,,,,,,,0,,,0,,,,,,,,
621540,70797,6097,49,Liberty Elementary,Sonoma,4,958,958,481,159,318,157,100,609,265200000,0,1,0,276874,1,516,0.46,7,0.35,0.1,0.15,0,,0,,0,,0,,49,934,5.1602211,371.66666,,0,,,0,,,,,,,,
624000,70805,6097,49,Mark West Union Elementary,Sonoma,5,1433,1433,1313,120,0,439,11,827,2741000000,0,1,0,1912623,4,516,0.35,7,0.42,0.01,0.3,0,,0,,0,,0,,49,-128,-0.080706179,364.5,,0,,,0,,,,,,,,
625410,70813,6097,49,Monte Rio Union Elementary,Sonoma,2,,89,77,12,0,6,1,71,316000000,0,0,0,3550482,5,,,,,,,0,,0,,0,,0,,,,,,,0,,,0,,,,,,,,
625650,70821,6097,49,Montgomery Elementary,Sonoma,2,,26,18,8,0,3,0,19,208600000,0,0,1,8021604,5,,,,,,,0,,0,,0,,0,,,,,,,0,,,0,,,,,,,,
627840,70839,6097,49,Oak Grove Union Elementary,Sonoma,4,975,975,537,307,131,264,23,597,826300000,0,0,1,847483,3,275,0.27,7,0.37,0.02,0.26,0,,0,,0,,0,,49,420,0.71428573,252,,0,,,0,,,,1,6000000,1,,
628320,70847,6097,49,Old Adobe Union,Sonoma,7,1886,1886,1886,0,0,781,20,912,3295000000,1,0,0,1747280,4,748,0.45,7,0.52,0.01,0.43,0,,0,,0,,0,,49,-587,-0.26146993,331.60001,,0,,,0,,,,,,,,
630230,70854,6097,49,Petaluma City Elementary,Sonoma,10,2379,2379,2319,60,0,789,27,1413,4376000000,1,0,0,1839378,4,,,,,,,0,,0,,0,,0,,,,,,,0,,,0,,,,1,21000000,1,,
630250,70862,6097,49,Petaluma Joint Union High,Sonoma,13,5397,5397,353,1688,3356,1615,75,3230,9943000000,1,0,0,1842377,4,,,,,,,0,,0,,0,,0,,,,,,,0,,,0,,,,1,68000000,1,,
630450,70870,6097,49,Piner-Olivet Union Elementary,Sonoma,6,1419,1419,1112,245,62,627,47,513,1798000000,0,1,0,1266737,4,679,0.46,7,0.62,0.03,0.43,0,,0,,0,,0,,49,-261,-0.15069284,294.20001,,0,,,0,,,,,,,,
632640,70896,6097,49,Rincon Valley Union Elementary,Sonoma,10,3632,3632,3342,290,0,1031,95,2036,5050000000,1,0,0,1390543,4,1269,0.36,7,0.42,0.02,0.27,1,1478771,0,,1,"1,478,771",0,,49,851,0.32186082,349.5,,0,,,0,,,,1,35000000,1,,
633510,70904,6097,49,Roseland,Sonoma,5,2755,2755,1790,425,540,2520,14,96,631600000,0,1,0,229254,1,2424,0.92,7,0.96,0.01,0.91,0,,0,,0,,0,,49,1425,1.177686,527,,0,,,0,,,,,,,,
635810,70912,6097,49,Santa Rosa Elementary,Sonoma,15,5466,5466,5345,121,0,3241,111,1534,7586000000,1,0,0,1387910,4,,,,,,,0,,0,,0,,0,,,,,,,0,,,0,,,,1,54000000,1,,
635830,70920,6097,49,Santa Rosa High,Sonoma,19,11244,11244,138,3095,8011,5036,269,4463,24360000000,1,0,0,2166900,5,,,,,,,0,,0,,0,,0,,,,,,,0,,,0,,,,1,175000000,1,,
636180,70938,6097,49,Sebastopol Union Elementary,Sonoma,5,898,898,712,186,0,237,3,572,1683000000,0,1,0,1874541,4,368,0.38,7,0.37,0.01,0.25,0,,0,,0,,0,,49,-465,-0.32677442,239.5,,0,,,0,,,,,,,,
691040,10496,6097,49,Sonoma County Office of Education,Sonoma,4,769,769,196,71,502,333,42,332,,1,0,0,,,,,,,,,0,,0,,0,,0,,,,,,,0,,,0,,,,,,,,
637200,70953,6097,49,Sonoma Valley Unified,Sonoma,13,4635,4635,2558,721,1356,2569,32,1751,7535000000,0,0,0,1625594,4,2529,0.54,7,0.61,0.01,0.55,0,,0,,0,,1,120000000,49,-644,-0.12144069,388.25,1,120000000,,,0,,,,,,,,
640230,70961,6097,49,Twin Hills Union Elementary,Sonoma,5,1286,1286,893,297,96,220,8,913,933500000,0,0,1,725910,3,233,0.19,7,0.25,0.01,0.16,0,,0,,0,,0,,49,272,0.28997868,242,,0,,,0,,,,,,,,
640260,70979,6097,49,Two Rock Union,Sonoma,2,161,161,161,0,0,69,2,75,102100000,0,0,1,634405,2,75,0.43,7,0.56,0.01,0.43,0,,0,,0,,0,,49,-6,-0.032967035,176,,0,,,0,,,,,,,,
641790,70995,6097,49,Waugh Elementary,Sonoma,3,942,942,942,0,0,226,14,544,891000000,0,0,1,945847,3,132,0.14,7,0.42,0.02,0.24,0,,0,,0,,1,4000000,49,285,0.4481132,460.5,1,4000000,,,0,,,,,,,,
642270,71001,6097,49,West Side Union Elementary,Sonoma,2,166,166,166,0,0,44,0,117,485100000,0,0,1,2922152,5,33,0.19,7,0.21,0,0.2,0,,0,,0,,0,,49,40,0.30769232,170,,0,,,0,,,,,,,,
602670,70607,6097,49,West Sonoma County Union High,Sonoma,6,2069,2069,24,8,2037,383,35,1514,7339000000,0,1,0,3547272,5,523,0.25,7,0.26,0.02,0.17,0,,0,,0,,0,,49,-450,-0.17591868,351.33334,,0,,,0,,,,,,,,
642750,71019,6097,49,Wilmar Union Elementary,Sonoma,2,234,234,234,0,0,40,0,185,439600000,0,0,1,1878534,4,56,0.26,7,0.21,0,0.17,0,,0,,0,,0,,49,-20,-0.084745765,216,,0,,,0,,,,,,,,
600034,75358,6097,49,Windsor Unified,Sonoma,10,5415,5415,2730,875,1810,2594,44,2468,3727000000,0,1,0,688353,2,2178,0.4,7,0.55,0.01,0.47,1,141044,0,,1,"141,044",1,62000000,49,2146,0.65767699,540.90002,1,62000000,,,0,,,,,,,,
643200,71035,6097,49,Wright Elementary,Sonoma,4,1622,1622,1516,106,0,1019,54,353,1509000000,1,0,0,930402,3,1151,0.71,7,0.77,0.04,0.63,0,,0,,0,,0,,49,315,0.24137931,405,,0,,,0,,,,,,,,
608130,71043,6099,50,Ceres Unified,Stanislaus,27,13694,13694,7737,2034,3923,10013,239,2246,3020000000,0,1,0,220506,1,10638,0.8,2,0.82,0.02,0.72,0,,0,,0,,0,,50,3924,0.42211705,528.79999,,0,,,0,,,,,,,,
608250,71050,6099,50,Chatom Union,Stanislaus,3,597,597,475,122,0,407,2,181,682700000,0,0,1,1143485,4,515,0.79,2,0.69,0,0.68,0,,0,,0,,0,,50,-142,-0.17951959,324.5,,0,,,0,,,,,,,,
611040,71068,6099,50,Denair Unified,Stanislaus,9,1293,1293,581,171,541,569,7,664,829300000,0,1,0,641408,2,823,0.6,2,0.48,0.01,0.43,0,,0,,0,,0,,50,105,0.082223959,230.33333,,0,,,0,,,,,,,,
612690,71076,6099,50,Empire Union Elementary,Stanislaus,7,3034,3034,2446,588,0,1840,130,793,2041000000,0,1,0,672779,2,2258,0.76,2,0.74,0.04,0.61,0,,0,,0,,0,,50,-1067,-0.26404354,424.85715,,0,,,0,,,,,,,,
615810,71084,6099,50,Gratton Elementary,Stanislaus,3,137,137,106,31,0,25,1,103,61625868,0,0,1,449824,2,16,0.12,2,0.21,0,0.16,0,,0,,0,,0,,50,31,0.29807693,67.5,,0,,,0,,,,,,,,
616650,71092,6099,50,Hart-Ransom Union Elementary,Stanislaus,3,1109,1109,824,243,42,422,30,572,316300000,0,0,1,285167,1,648,0.6,2,0.47,0.03,0.38,0,,0,,0,,0,,50,148,0.15948276,538,,0,,,0,,,,,,,,
617160,71100,6099,50,Hickman Community Charter,Stanislaus,4,1104,1104,835,269,0,244,18,738,140000000,0,0,1,126795,1,,,,,,,0,,0,,0,,0,,,,,,,0,,,0,,,,,,,,
600060,75549,6099,50,Hughson Unified,Stanislaus,7,2146,2146,1078,312,756,1168,3,926,1159000000,0,1,0,540299,2,1155,0.54,2,0.56,0,0.53,0,,0,,0,,1,5400000,50,,,307.14285,1,5400000,,,0,,,,,,,,
619620,71134,6099,50,Keyes Union,Stanislaus,4,1085,1085,809,177,99,645,4,382,338800000,0,1,0,312283,1,703,0.66,2,0.63,0,0.59,0,,0,,0,,0,,50,107,0.11099585,357,,0,,,0,,,,,,,,
620010,71142,6099,50,Knights Ferry Elementary,Stanislaus,2,,84,64,20,0,16,1,62,100200000,0,0,1,1193419,4,36,0.42,2,0.21,0.01,0.18,0,,0,,0,,0,,50,-51,-0.375,85,,0,,,0,,,,,,,,
625130,71167,6099,50,Modesto City Elementary,Stanislaus,27,15259,15259,12136,3123,0,10402,446,2629,6203000000,1,0,0,406543,1,,,,,,,0,,0,,0,,0,,,,,,,0,,,0,,,,,,,,
625150,71175,6099,50,Modesto City High,Stanislaus,11,14969,14969,78,141,14750,7735,565,4293,17750000000,1,0,0,1185498,4,,,,,,,0,,0,,0,,0,,,,,,,0,,,0,,,,,,,,
